x (m),y (m),norm_secs (secs),time (days)
670.8262999990893,586.9362999996629,188.00000622868538,39746.349837963
666.386299999258,584.7162999997454,191.00000441540033,39746.3498726852
661.3912999992499,581.7525999998143,194.00000260211527,39746.3499074074
656.9512999994167,579.5325999999004,197.00000078883022,39746.3499421296
651.5788999997312,580.0876000000753,200.0000077765435,39746.3499768519
645.4738999993715,579.16630000035,203.0000053346157,39746.3500115741
639.36889999901,576.5688999999693,206.00000352133065,39746.3500462963
633.452599998489,572.8726000001516,209.0000017080456,39746.3500810185
626.6149999990321,571.3963000002514,211.99999989476055,39746.3501157407
620.4988999993311,570.8413000000728,215.0000062538311,39746.350150463
616.8025999995134,566.4013000002415,218.00000444054604,39746.3501851852
609.0325999986253,561.9612999996207,221.00000262726098,39746.3502199074
603.8599999996968,556.7775999997757,224.00000081397593,39746.3502546296
600.3412999987995,552.8926000001193,227.0000078016892,39746.3502893519
597.9325999998346,548.4526000002879,230.00000535976142,39746.3503240741
593.6812999998401,543.8238999998284,233.00000354647636,39746.3503587963
590.7175999991214,539.2063000002854,236.0000017331913,39746.3503935185
588.4975999999933,535.8763000000181,238.99999991990626,39746.3504282407
586.0999999987907,531.9913000003617,242.0000062789768,39746.350462963
586.4662999991288,527.3625999999022,245.00000446569175,39746.3504976852
585.911299998952,522.9226000000708,248.0000026524067,39746.3505324074
584.9788999990978,517.9276000000609,251.00000083912164,39746.3505671296
584.6125999987598,514.2313000002468,254.00000719819218,39746.3506018519
582.0262999992956,511.08999999981825,257.0000053849071,39746.3506365741
597.3775999996578,525.6976000001632,260.0000035716221,39746.3506712963
611.2525999993304,514.2313000002468,270.0000002514571,39746.350787037
599.4199999998636,509.96890000012354,273.00000661052763,39746.3508217593
591.2725999992981,501.654999999977,276.0000047972426,39746.3508564815
587.0212999993037,495.36129999977857,279.00000298395753,39746.3508912037
585.7225999991133,491.2876000002834,282.0000011706725,39746.3509259259
583.8688999987462,485.5600000003906,284.9999993573874,39746.3509606481
580.9162999989439,482.0413000002809,288.00000571645796,39746.3509953704
579.0625999985768,477.7900000002883,291.0000039031729,39746.3510300926
575.7325999990971,474.0826000003435,294.00000208988786,39746.3510648148
573.5125999999691,470.9412999999113,297.0000002766028,39746.351099537
572.9575999997942,467.97759999998016,300.00000663567334,39746.3511342593
570.1825999989123,465.3912999997301,303.0000048223883,39746.3511689815
570.1825999989123,462.427599999799,306.00000300910324,39746.3512037037
572.9575999997942,458.9088999996893,309.0000011958182,39746.3512384259
575.7325999990971,455.21259999987524,311.99999938253313,39746.3512731481
578.3299999994797,452.2488999999441,315.0000057416037,39746.3513078704
587.0212999993037,451.8826000003937,318.0000039283186,39746.3513425926
592.748899999986,450.40629999970406,321.00000211503357,39746.3513773148
597.5662999994966,451.3276000002188,324.0000003017485,39746.351412037
599.2313000000249,451.1389000003801,327.00000666081905,39746.3514467593
597.9325999998346,450.77260000004026,330.000004847534,39746.3514814815
597.5662999994966,444.3013000001338,333.00000303424895,39746.3515162037
596.0899999988069,440.2275999998492,336.0000012209639,39746.3515509259
593.3038999985856,439.4949999999626,338.99999940767884,39746.3515856481
591.0838999994576,437.26389999991807,342.0000057667494,39746.3516203704
589.7962999986084,435.78760000001785,345.00000395346433,39746.3516550926
589.6075999987679,433.20129999976416,372.00000397861004,39746.3519675926
589.6075999987679,433.20129999976416,387.00000308454037,39746.3521412037
589.2413000000088,433.37890000026164,388.99999915156513,39746.3521643518
591.0838999994576,429.127600000269,392.0000055106357,39746.3521990741
592.3825999996498,432.4575999997505,396.0000058170408,39746.3522453704
593.6812999998401,436.34260000019276,414.0000031096861,39746.3524537037
593.6812999998401,436.34260000019276,415.00000522937626,39746.3524652778
593.3038999985856,436.1649999996953,417.000001296401,39746.3524884259
592.9375999998265,433.56760000010036,419.99999948311597,39746.3525231481
591.827599999473,429.4938999998194,423.0000058421865,39746.3525578704
591.6388999996343,423.40000000037617,426.00000402890146,39746.3525925926
591.0838999994576,418.21629999974175,429.0000022156164,39746.3526273148
589.7962999986084,414.88630000026023,432.00000040233135,39746.352662037
584.8012999986004,410.068899999962,435.0000067614019,39746.3526967593
583.3138999985695,405.2625999997945,438.00000494811684,39746.3527314815
583.691299999824,397.68130000032033,441.0000031348318,39746.3527662037
580.7275999991052,392.8750000001528,444.00000132154673,39746.3528009259
577.5862999994642,388.42390000019077,446.99999887961894,39746.3528356481
577.9525999998023,384.5499999998756,450.0000058673322,39746.3528703704
577.3975999996255,380.65390000008847,453.00000405404717,39746.3529050926
570.371299998751,376.7799999997733,456.0000022407621,39746.3529398148
567.7738999999456,372.8838999999898,459.00000042747706,39746.352974537
559.4488999988807,368.266299999661,462.0000067865476,39746.3530092593
561.1249999987504,365.4913000003544,465.00000497326255,39746.3530439815
563.1562999996167,364.0039000003271,468.0000031599775,39746.3530787037
567.5962999994481,363.2712999996511,471.00000134669244,39746.3531134259
571.1038999994253,360.13000000001193,473.99999890476465,39746.3531481481
573.5125999999691,356.799999999741,477.00000589247793,39746.3531828704
576.0988999994333,352.1713000000709,480.0000040791929,39746.3532175926
579.0625999985768,348.0975999997863,483.0000022659078,39746.3532523148
576.2875999992721,343.657599999955,486.00000045262277,39746.353287037
579.2512999999926,339.21760000012364,489.0000068116933,39746.3533217593
585.1675999989366,334.2226000001174,492.00000499840826,39746.3533564815
586.6438999996262,329.4162999999462,495.0000031851232,39746.3533912037
584.4349999998394,326.8189000003549,498.00000137183815,39746.3534259259
579.428899998913,324.78760000027614,500.99999892991036,39746.3534606481
574.6225999987437,322.56760000035865,504.00000591762364,39746.3534953704
566.8525999994326,319.7926000002699,507.0000041043386,39746.3535300926
577.3975999996255,318.87129999975514,510.00000229105353,39746.3535648148
584.0575999985849,316.8289000003351,512.9999998491257,39746.353599537
579.6175999987518,313.1325999997316,516.000006836839,39746.3536342593
577.2088999997868,312.76630000018486,519.000005023554,39746.3536689815
577.2088999997868,312.76630000018486,520.0000071432441,39746.3536805556
576.8425999994488,311.8449999996701,522.0000032102689,39746.3537037037
577.2088999997868,309.99130000009245,525.0000013969839,39746.3537384259
576.0988999994333,310.17999999993117,527.9999989550561,39746.3537731481
578.5075999999772,306.8499999996602,531.0000059427693,39746.3538078704
580.5499999986059,303.14259999971546,535.0000062491745,39746.3538541667
581.8375999994569,302.22129999999015,538.0000044358894,39746.3538888889
585.7225999991133,302.03260000015143,541.0000026226044,39746.3539236111
585.5338999992746,295.9275999997917,544.0000001806766,39746.3539583333
584.9788999990978,287.23629999996774,547.0000071683899,39746.3539930556
585.3562999987753,281.4975999999442,550.0000053551048,39746.3540277778
584.2463000000007,276.13630000038756,553.0000035418198,39746.3540625
582.3925999996336,272.2512999999417,556.0000017285347,39746.3540972222
585.7225999991133,270.58630000020275,558.9999992866069,39746.3541319444
585.911299998952,270.58630000020275,562.0000062743202,39746.3541666667
585.911299998952,270.58630000020275,562.999999593012,39746.3541782407
585.3562999987753,270.2088999997359,565.0000044610351,39746.3542013889
583.136299999649,273.5389000000032,568.0000026477501,39746.3542361111
582.3925999996336,275.77000000005137,571.0000002058223,39746.3542708333
581.282599999282,277.4349999997903,574.0000071935356,39746.3543055556
581.282599999282,279.8326000002053,577.0000053802505,39746.3543402778
583.5025999999853,286.30390000011175,580.0000035669655,39746.354375
584.6125999987598,289.07890000020416,583.0000011250377,39746.3544097222
582.0262999992956,292.5976000003102,585.9999993117526,39746.3544444444
576.0988999994333,293.34130000032746,589.0000062994659,39746.3544791667
572.2138999997787,295.0063000000664,592.0000044861808,39746.3545138889
569.0725999985607,296.3050000002586,595.0000026728958,39746.3545486111
564.0775999985526,290.7438999999431,598.000000230968,39746.3545833333
560.9362999989116,293.34130000032746,601.0000072186813,39746.3546180556
555.1975999988881,294.26260000005277,604.0000054053962,39746.3546527778
551.1349999987342,294.6399999997302,607.0000035921112,39746.3546875
546.5062999990641,295.0063000000664,610.0000011501834,39746.3547222222
543.9088999986816,290.19999999989886,612.9999993368983,39746.3547569444
540.4012999987026,283.71759999985807,616.0000063246116,39746.3547916667
535.7725999990325,280.5763000002189,619.0000045113266,39746.3548263889
532.4425999995528,274.4712999998592,622.0000020693988,39746.3548611111
527.0812999992067,270.9525999997495,625.0000002561137,39746.3548958333
521.5312999990238,265.59130000019286,628.000007243827,39746.3549305556
517.4575999995286,261.8950000003788,631.0000054305419,39746.3549652778
514.1275999984719,257.454999999758,634.0000036172569,39746.355
508.5775999998641,253.1925999996347,637.0000011753291,39746.3550347222
505.61389999914536,247.0876000000644,639.999999362044,39746.3550694444
496.7449999988221,242.09260000005452,643.0000063497573,39746.3551041667
496.1788999993041,238.3963000002368,646.0000045364723,39746.3551388889
495.0799999998708,235.6213000001444,649.0000020945445,39746.3551736111
494.1476000000166,233.59000000006927,652.0000002812594,39746.3552083333
492.2938999996495,229.8826000001245,655.0000072689727,39746.3552430556
490.0738999989444,227.85130000004574,658.0000054556876,39746.3552777778
489.7075999986064,223.77759999976115,661.0000036424026,39746.3553125
487.67629999931887,221.9239000001835,664.0000012004748,39746.3553472222
485.0899999998546,221.1913000002969,666.9999993871897,39746.3553819444
481.75999999879787,221.1913000002969,670.000006374903,39746.3554166667
485.45629999861376,231.54759999986345,673.000004561618,39746.3554513889
481.0162999987824,236.17630000032295,676.0000021196902,39746.3554861111
479.1625999999924,237.28629999988698,680.0000024260953,39746.3555324074
478.05259999964073,238.95129999962592,683.0000006128103,39746.3555671296
475.2775999987589,240.2499999998181,686.0000076005235,39746.3556018519
470.6488999990888,244.50129999981073,689.0000057872385,39746.3556365741
465.84259999891947,246.35500000017782,692.0000039739534,39746.3556712963
462.14629999910176,247.64260000023933,695.0000015320256,39746.3557060185
458.9938999985443,252.08260000007067,697.9999997187406,39746.3557407407
454.3762999997907,252.08260000007067,701.0000067064539,39746.355775463
450.4912999985572,252.4599999997481,704.0000048931688,39746.3558101852
449.9362999999594,250.79500000000917,707.000002451241,39746.3558449074
445.30759999871043,249.86260000015682,710.000000637956,39746.3558796296
436.8049999987252,240.6163000001543,713.0000076256692,39746.3559143519
434.2075999999197,236.73129999970843,716.0000058123842,39746.3559490741
434.2075999999197,236.73129999970843,716.999999131076,39746.3559606481
433.8412999995817,236.353900000031,719.0000033704564,39746.3559837963
432.3538999995526,235.80999999998676,722.0000015571713,39746.3560185185
431.25499999854037,228.96129999960976,724.9999997438863,39746.3560532407
421.0762999986855,220.08129999994708,728.0000067315996,39746.356087963
418.85629999955745,219.1489000000911,731.0000049183145,39746.3561226852
416.63629999885416,218.60500000004322,734.0000024763867,39746.3561574074
415.7149999999183,213.97630000037316,737.0000006631017,39746.3561921296
429.57889999867075,206.2063000002745,743.0000058375299,39746.3562615741
443.6425999997591,204.9076000000823,746.0000033956021,39746.3562962963
424.40629999974226,210.09129999993092,749.000001582317,39746.3563310185
412.9288999996952,210.27999999976964,766.0000055562705,39746.3565277778
412.9288999996952,210.27999999976964,780.0000019138679,39746.3566898148
412.562599999359,210.45760000026712,782.000006781891,39746.356712963
411.08629999866935,211.94500000029802,808.0000040587038,39746.3570138889
408.48889999986386,211.56759999983115,811.0000022454187,39746.3570486111
406.09129999866127,210.83499999994456,814.0000004321337,39746.3570833333
401.6512999988299,211.0125999996526,817.000007419847,39746.3571180556
398.1325999995115,211.75629999966986,820.0000049779192,39746.3571527778
394.6138999986142,213.61000000003696,823.0000031646341,39746.3571875
394.2475999998551,215.45260000027338,826.000001351349,39746.3572222222
393.32629999934215,216.0075999996625,828.999999538064,39746.3572569444
393.32629999934215,216.0075999996625,843.0000046966597,39746.3574189815
392.5825999993267,216.0075999996625,845.0000007636845,39746.3574421296
389.4412999996857,214.34259999992355,848.0000077513978,39746.3574768519
384.25759999983893,214.70890000025975,851.00000530947,39746.3575115741
380.1838999987667,214.34259999992355,854.000003496185,39746.3575462963
376.1212999986128,214.34259999992355,857.0000016828999,39746.3575810185
371.49259999894275,214.34259999992355,859.9999998696148,39746.3576157407
369.0949999993172,214.70890000025975,864.00000017602,39746.357662037
368.52889999979925,216.5625999998374,872.0000007888302,39746.3577546296
369.82759999999143,215.81889999982377,876.0000010952353,39746.3578009259
369.82759999999143,215.81889999982377,877.0000032149255,39746.3578125
368.9062999994767,215.08629999993718,878.9999992819503,39746.3578356481
369.82759999999143,213.23260000035953,882.0000056410208,39746.3578703704
371.12629999860474,211.56759999983115,885.0000038277358,39746.3579050926
371.12629999860474,211.56759999983115,886.000005947426,39746.3579166667
371.49259999894275,212.12260000000606,888.0000020144507,39746.3579398148
368.9062999994767,213.61000000003696,892.0000023208559,39746.3579861111
370.3825999985893,211.56759999983115,895.0000005075708,39746.3580208333
368.3512999993018,211.0125999996526,898.0000068666413,39746.3580555556
367.0525999991096,211.0125999996526,902.0000078016892,39746.3581018519
367.42999999878884,210.64630000010584,911.0000017331913,39746.3582060185
367.0525999991096,210.45760000026712,918.0000002263114,39746.358287037
367.42999999878884,209.71390000024985,922.0000005327165,39746.3583333333
367.6075999992863,208.79259999973874,927.0000029588118,39746.3583912037
367.9738999996225,208.9813000003669,945.0000002514571,39746.358599537
367.0525999991096,209.34759999991365,950.0000026775524,39746.3586574074
366.6862999987734,209.53629999975237,957.0000011706725,39746.3587384259
366.6862999987734,209.53629999975237,959.0000054100528,39746.3587615741
366.49759999893286,209.9026000000922,961.0000014770776,39746.3587847222
366.8749999986121,208.79259999973874,971.0000063292682,39746.358900463
363.3562999992937,208.42630000018835,974.0000045159832,39746.3589351852
360.58129999999073,209.53629999975237,977.0000027026981,39746.3589699074
357.25129999893215,214.15390000008483,980.0000008894131,39746.3590046296
355.0312999998059,216.19630000029065,983.0000072484836,39746.3590393519
354.09889999995175,218.22760000036578,986.0000054351985,39746.3590740741
351.14629999857243,220.08129999994708,989.0000036219135,39746.3591087963
350.768899998895,218.0499999998683,992.0000018086284,39746.3591435185
348.9262999994444,213.97630000037316,994.9999999953434,39746.3591782407
346.51759999890055,209.9026000000922,998.0000063544139,39746.359212963
343.1875999994227,206.93890000016108,1001.0000045411289,39746.3592476852
336.71629999872493,202.68760000016482,1004.0000027278438,39746.3592824074
328.0138999995579,196.21630000025834,1007.0000009145588,39746.3593171296
324.87259999991875,191.0325999996203,1010.0000072736293,39746.3593518519
325.6162999999324,186.59259999978894,1013.0000054603443,39746.3593865741
330.6112999999423,174.76000000032582,1016.0000036470592,39746.3594212963
331.89889999921434,170.68630000004123,1019.0000018337741,39746.3594560185
332.6425999992298,169.38759999984904,1023.0000021401793,39746.3595023148
329.5012999995888,169.9426000000276,1026.0000003268942,39746.359537037
326.90389999920626,171.7963000003947,1029.0000066859648,39746.3595717593
329.6788999985092,169.9426000000276,1032.0000048726797,39746.3596064815
339.1138999999275,165.32499999969514,1035.0000030593947,39746.3596412037
344.2975999997743,163.83759999966423,1038.0000012461096,39746.3596759259
351.14629999857243,161.61759999975038,1040.9999994328246,39746.3597106481
360.2038999987344,162.1725999999253,1044.000005791895,39746.3597453704
365.576299999997,163.83759999966423,1047.00000397861,39746.3597800926
371.85889999927895,165.13629999985642,1050.000002165325,39746.3598148148
373.90129999948476,165.32499999969514,1053.00000035204,39746.359849537
378.7075999996541,163.6599999999562,1056.0000067111105,39746.3598842593
381.29389999911837,168.46630000012374,1059.0000048978254,39746.3599189815
381.29389999911837,168.46630000012374,1060.0000070175156,39746.3599305556
382.0375999991338,169.19890000001033,1062.0000030845404,39746.3599537037
382.78129999914927,170.31999999970503,1084.0000006835908,39746.3602083333
383.1475999994873,170.13129999986631,1106.0000064549968,39746.360462963
383.5138999998235,169.9426000000276,1140.5000023241157,39746.3618287037
384.0689000000002,170.13129999986631,1174.9999981932347,39746.3623032407
384.0689000000002,170.13129999986631,1209.4999940623536,39746.3627199074
384.25759999983893,170.13129999986631,1211.499998301734,39746.3627430556
382.22629999897254,170.31999999970503,1214.499996488449,39746.3627777778
378.7075999996541,169.19890000001033,1217.4999946751639,39746.3628125
372.7912999991331,171.43000000005486,1234.4999980204745,39746.3630092593
369.4612999996534,171.05260000037742,1237.4999962071895,39746.3630439815
364.46629999964534,169.76500000031592,1242.4999986332848,39746.3631018519
359.47129999963727,171.05260000037742,1245.4999968199998,39746.3631365741
353.73259999961374,171.9850000002334,1248.4999950067147,39746.3631712963
350.9575999987337,167.5339000002714,1251.499992564787,39746.3632060185
346.51759999890055,166.24630000020989,1254.4999907515019,39746.3632407407
342.2662999989079,161.80630000037854,1257.4999977392151,39746.363275463
335.0512999997736,164.75890000017898,1260.49999592593,39746.3633101852
330.7888999988627,164.0263000002924,1263.4999934840023,39746.3633449074
327.83629999906043,163.0938999996506,1266.4999916707172,39746.3633796296
328.5799999990759,155.88999999985754,1269.4999986584305,39746.3634143519
326.90389999920626,154.03630000027624,1272.4999968451455,39746.3634490741
323.951299999404,153.2926000002626,1275.4999950318604,39746.3634837963
322.47499999871616,150.3289000003315,1278.4999925899326,39746.3635185185
320.2438999986698,149.04130000026998,1285.4999910830527,39746.363599537
321.35389999902145,145.8888999997107,1288.499998070766,39746.3636342593
318.7675999995572,143.1138999996183,1292.499998377171,39746.3636805556
315.0712999997413,140.52760000015405,1295.499996563886,39746.3637152778
312.10759999902075,134.61129999963305,1298.4999941219583,39746.36375
310.07629999973324,134.42259999979433,1301.4999923086732,39746.3637847222
315.6262999999162,128.6838999997708,1304.4999904953881,39746.3638194444
318.5899999990597,124.81000000024505,1307.4999974831014,39746.3638541667
320.6212999999261,117.5950000003213,1310.4999956698164,39746.3638888889
323.57389999972656,110.93499999978303,1313.4999932278886,39746.3639236111
322.84129999905235,107.416299999677,1316.4999914146035,39746.3639583333
325.06129999975747,105.5626000000957,1319.4999984023168,39746.3639930556
320.80999999976484,109.27000000004409,1322.4999965890318,39746.3640277778
318.7675999995572,112.41129999968325,1325.499994147104,39746.3640625
316.3588999990134,114.99759999993694,1328.499992333819,39746.3640972222
313.40629999921293,115.74129999995057,1331.4999905205339,39746.3641319444
307.8562999990281,117.96129999986806,1334.4999975082471,39746.3641666667
305.4475999984843,117.77260000002934,1337.4999950663193,39746.3642013889
299.16499999920416,117.40629999969315,1340.4999932530343,39746.3642361111
295.6462999998839,116.1076000002904,1343.4999914397492,39746.3642708333
290.09629999970093,117.04000000014275,1346.4999984274625,39746.3643055556
286.94389999914165,115.55260000011185,1349.4999966141775,39746.3643402778
282.1375999989723,116.85130000030404,1352.4999941722497,39746.364375
279.1738999998306,117.04000000014275,1355.4999923589646,39746.3644097222
275.4776000000129,117.5950000003213,1358.4999905456796,39746.3644444444
269.5612999994919,119.43759999976828,1361.4999975333928,39746.3644791667
265.29889999858096,119.626299999607,1364.499995091465,39746.3645138889
261.04759999858834,120.18129999978555,1367.49999327818,39746.3645486111
257.5288999992699,119.626299999607,1370.499991464895,39746.3645833333
253.6438999996135,119.07130000022153,1373.4999984526082,39746.3646180556
248.83759999944414,119.626299999607,1376.4999960106804,39746.3646527778
243.10999999876185,120.73629999996047,1379.4999941973954,39746.3646875
238.29259999925307,120.18129999978555,1382.4999923841103,39746.3647222222
233.67499999892243,119.99259999994683,1385.4999905708253,39746.3647569444
229.04629999925055,119.626299999607,1388.4999975585386,39746.3647916667
225.52759999993214,117.96129999986806,1391.4999951166108,39746.3648263889
221.45389999885992,117.5950000003213,1394.4999933033257,39746.3648611111
217.5688999992053,117.77260000002934,1397.4999914900407,39746.3648958333
213.5062999990514,117.77260000002934,1400.499998477754,39746.3649305556
209.62129999939498,117.04000000014275,1403.4999960358261,39746.3649652778
207.40129999868986,116.1076000002904,1406.499994222541,39746.365
203.51629999903525,116.85130000030404,1409.499992409256,39746.3650347222
200.7412999997323,116.47389999983716,1412.499990595971,39746.3650694444
196.48999999973785,116.29630000012912,1415.4999975836843,39746.3651041667
193.5262999990191,115.74129999995057,1418.4999951417565,39746.3651388889
189.26389999968524,115.55260000011185,1421.4999933284714,39746.3651736111
186.1225999984672,116.29630000012912,1424.4999915151864,39746.3652083333
182.98129999882622,116.47389999983716,1427.4999985028996,39746.3652430556
179.4625999995078,117.5950000003213,1430.4999960609719,39746.3652777778
174.46759999949973,119.43759999976828,1433.4999942476868,39746.3653125
170.94889999860425,118.51630000004297,1436.4999924344017,39746.3653472222
168.17389999929946,117.04000000014275,1439.4999906211167,39746.3653819444
166.50889999877108,115.74129999995057,1442.4999969801872,39746.3654166667
161.89130000001933,114.44259999976202,1445.4999951669022,39746.3654513889
157.6400000000267,115.37499999961437,1448.4999933536171,39746.3654861111
153.5662999989545,113.14390000035928,1451.499991540332,39746.3655208333
151.34629999982644,110.1912999997694,1454.4999985280454,39746.3655555556
148.2049999986084,110.00259999993068,1457.4999960861176,39746.3655902778
145.24129999946672,110.36890000026688,1460.4999942728325,39746.365625
137.4712999985768,107.78260000001319,1463.4999924595475,39746.3656597222
134.3188999995964,105.00759999992079,1466.4999906462624,39746.3656944444
128.77999999875283,105.92889999964609,1469.499997005333,39746.3657291667
124.51759999941896,106.86130000028788,1472.499995192048,39746.3657638889
123.40759999906732,106.30630000011297,1475.4999933787628,39746.3657986111
120.82129999960307,105.37390000025698,1478.4999915654778,39746.3658333333
117.8575999988825,105.1962999997595,1481.4999979245483,39746.3658680556
114.33889999956409,105.5626000000957,1484.4999961112633,39746.3659027778
108.23389999920255,105.92889999964609,1487.4999942979782,39746.3659375
101.5849999995844,112.41129999968325,1490.4999924846932,39746.3659722222
95.46889999988343,112.60000000031141,1493.499990671408,39746.3660069444
93.99259999919377,109.08130000020537,1496.4999970304787,39746.3660416667
88.26499999851148,107.416299999677,1499.4999952171936,39746.3660763889
79.19629999900826,110.00259999993068,1502.4999934039085,39746.3661111111
70.87129999952231,109.44759999975213,1505.4999915906235,39746.3661458333
67.35259999862501,105.5626000000957,1508.499997949694,39746.3661805556
64.57759999932205,105.5626000000957,1511.499996136409,39746.3662152778
66.79760000002716,106.30630000011297,1517.4999925098389,39746.3662847222
66.79760000002716,106.30630000011297,1518.499994629529,39746.3662962963
66.98629999986588,106.49499999995169,1520.4999906965538,39746.3663194444
70.31629999934557,104.45259999974587,1523.4999970556244,39746.3663541667
71.04890000001978,101.67759999965347,1526.4999952423393,39746.3663888889
72.7249999998894,94.82890000006591,1529.4999934290543,39746.3664236111
75.48889999985113,90.95499999975073,1532.4999916157692,39746.3664583333
82.89259999882597,98.34760000017195,1535.4999979748397,39746.3664930556
82.70389999898725,101.67759999965347,1537.4999940418645,39746.3665162037
82.70389999898725,101.67759999965347,1538.4999961615547,39746.3665277778
83.08129999866469,101.86630000028163,1540.4999922285795,39746.3665509259
69.93889999966632,97.42629999966084,1544.4999925349846,39746.3665972222
74.20129999900018,90.57760000007329,1547.4999907216995,39746.3666319444
71.98129999987395,91.68759999963731,1550.49999708077,39746.3666666667
71.79259999845817,90.2112999997371,1556.4999934542,39746.3667361111
70.31629999934557,90.38890000023457,1559.499991640915,39746.3667708333
67.16389999878629,90.2112999997371,1562.4999979999855,39746.3668055556
61.43629999968107,92.9862999998295,1565.4999961867004,39746.3668402778
55.14259999948263,97.23759999982212,1568.4999943734153,39746.366875
49.59259999929782,100.56760000008944,1571.4999925601303,39746.3669097222
45.34129999930519,102.05500000012034,1574.4999907468452,39746.3669444444
41.64499999948748,101.12260000026436,1577.4999971059158,39746.3669791667
39.79129999912038,99.26889999989726,1580.4999952926307,39746.3670138889
37.38259999857655,99.26889999989726,1583.4999934793457,39746.3670486111
33.13129999858393,99.09130000018922,1586.4999916660606,39746.3670833333
28.502599998913865,98.9026000003505,1589.4999980251312,39746.3671180556
