x (m),y (m),norm_secs (secs),time (days)
729.6229999992338,394.3179999996646,164.00000439025462,39740.2927893519
731.1769999984645,391.65400000007867,166.00000045727938,39740.2928125
731.6209999989205,387.6579999999158,168.00000469665974,39740.2928356482
732.6199999995533,383.21800000008443,170.0000007636845,39740.2928587963
733.8409999996256,380.22099999976126,171.99999620206654,39740.2928819444
736.0609999987537,377.33499999995183,174.00000107008964,39740.2929050926
734.2849999985046,375.7809999999299,175.99999650847167,39740.2929282407
733.1749999997301,372.5620000001727,178.00000137649477,39740.2929513889
731.1769999984645,369.4540000001325,179.9999968148768,39740.292974537
731.0659999987456,366.12399999986155,182.0000016828999,39740.2929976852
730.8439999993061,363.2380000000521,183.99999712128192,39740.2930208333
731.1769999984645,363.12700000033146,186.00000198930502,39740.2930439815
733.2859999994489,361.6840000000302,187.99999742768705,39740.2930671296
728.9569999993382,367.67799999988347,190.00000229571015,39740.2930902778
726.0709999987375,369.23199999990175,191.99999773409218,39740.2931134259
723.5179999988723,370.4529999999759,194.00000260211527,39740.2931365741
721.4089999994649,370.5639999996929,195.9999980404973,39740.2931597222
719.6329999992176,370.8969999996443,198.0000029085204,39740.2931828704
717.6349999995291,371.3410000000986,199.99999834690243,39740.2932060185
714.3049999984723,371.784999999767,202.00000321492553,39740.2932291667
711.9739999996254,372.1179999997148,203.99999865330756,39740.2932523148
709.5319999994808,373.7830000002432,206.00000352133065,39740.293275463
704.9809999999306,374.3379999996323,207.99999895971268,39740.2932986111
703.3159999994004,375.8919999996506,210.00000382773578,39740.2933217593
700.4299999987998,377.89000000012675,211.9999992661178,39740.2933449074
694.9909999999145,377.89000000012675,214.0000041341409,39740.2933680556
691.4389999994164,378.666999999743,215.99999957252294,39740.2933912037
688.5529999988157,379.1110000002009,218.00000444054604,39740.2934143519
685.8889999992334,379.44400000014866,219.99999987892807,39740.2934375
682.7809999991932,379.8879999998135,221.99999594595283,39740.2934606481
679.8949999985925,379.8879999998135,224.0000001853332,39740.2934837963
677.6749999994645,379.2219999999179,225.99999625235796,39740.2935069444
674.3449999999848,377.33499999995183,228.00000049173832,39740.2935300926
672.0139999995608,378.22300000007453,229.9999965587631,39740.2935532407
670.0159999998723,379.1110000002009,232.00000142678618,39740.2935763889
664.0219999992332,378.44500000030166,233.9999968651682,39740.293599537
661.468999999368,378.8889999999701,236.0000017331913,39740.2936226852
659.137999998944,379.8879999998135,237.99999717157334,39740.2936458333
656.4739999993599,381.3310000001147,240.00000203959644,39740.2936689815
651.811999998512,376.8910000002834,241.99999747797847,39740.2936921296
647.26099999896,380.66500000021915,244.00000234600157,39740.2937152778
645.8179999994481,380.5539999997127,245.9999977843836,39740.2937384259
642.709999999408,377.7789999996203,248.0000026524067,39740.2937615741
638.8249999997533,378.1120000003539,249.99999809078872,39740.2937847222
635.4949999986966,377.33499999995183,252.00000295881182,39740.2938078704
631.27699999988,376.7799999997733,253.99999839719385,39740.2938310185
627.5029999999442,376.7799999997733,256.00000326521695,39740.2938541667
624.0619999991686,377.11299999972107,257.999998703599,39740.2938773148
621.619999999024,376.2250000003878,260.0000035716221,39740.293900463
618.5119999989838,375.0040000003137,261.9999990100041,39740.2939236111
612.7399999993595,376.2250000003878,264.0000038780272,39740.2939467593
608.7439999999842,374.55999999985943,265.99999931640923,39740.2939699074
607.1899999991765,370.4529999999759,268.0000041844323,39740.2939930556
603.3049999995201,369.67600000035964,269.99999962281436,39740.2940162037
601.3069999998315,370.8969999996443,272.00000449083745,39740.2940393519
599.4199999998636,368.67699999972683,273.9999999292195,39740.2940625
596.7559999987025,367.3449999999357,275.99999599624425,39740.2940856481
592.8709999990479,366.12399999986155,278.0000002356246,39740.2941087963
587.7649999993191,367.234000000215,279.9999963026494,39740.2941319444
587.0989999994235,366.90100000026723,282.00000054202974,39740.2941550926
585.7669999996324,367.0119999999879,283.9999966090545,39740.2941782407
586.2109999985114,369.1210000001847,286.00000084843487,39740.2942013889
586.3219999998073,368.89899999995396,287.99999691545963,39740.294224537
585.9889999990719,368.34399999977904,290.00000115484,39740.2942476852
585.8779999993512,367.78900000038993,291.99999722186476,39740.2942708333
581.5489999992387,365.34700000024895,294.0000014612451,39740.2942939815
579.8839999987104,363.12700000033146,295.9999975282699,39740.2943171296
578.1079999984631,362.57200000015655,298.00000176765025,39740.2943402778
578.3299999994797,362.3499999999258,299.999997834675,39740.2943634259
578.4409999991985,362.23900000020876,302.0000027026981,39740.2943865741
578.3299999994797,362.3499999999258,303.99999814108014,39740.2944097222
578.3299999994797,362.46099999964645,306.00000300910324,39740.2944328704
578.3299999994797,362.57200000015655,307.99999844748527,39740.2944560185
578.3299999994797,362.57200000015655,310.00000331550837,39740.2944791667
578.1079999984631,363.01599999982136,311.9999987538904,39740.2945023148
577.9969999987425,363.34899999976915,314.0000036219135,39740.294525463
577.9969999987425,363.34899999976915,315.9999990602955,39740.2945486111
577.9969999987425,363.46000000027925,318.0000039283186,39740.2945717593
577.9969999987425,363.5709999999999,319.99999936670065,39740.2945949074
577.9969999987425,363.68199999971694,322.00000423472375,39740.2946180556
577.9969999987425,363.68199999971694,323.9999996731058,39740.2946412037
578.1079999984631,363.34899999976915,326.0000045411289,39740.2946643519
577.4419999985676,361.79499999975087,327.9999999795109,39740.2946875
573.66799999863,363.79300000022704,329.99999604653567,39740.2947106481
573.4459999991905,364.1260000001748,332.00000028591603,39740.2947337963
572.3359999988388,366.78999999975713,333.9999963529408,39740.2947569444
572.668999999576,367.45599999965634,336.00000059232116,39740.2947800926
573.5569999989111,367.1229999997049,337.9999966593459,39740.2948032407
574.7779999989834,367.1229999997049,340.0000008987263,39740.2948263889
575.3329999991583,367.1229999997049,341.99999696575105,39740.294849537
575.6659999998956,367.78900000038993,344.0000012051314,39740.2948726852
575.9989999990557,369.0099999996746,345.9999972721562,39740.2948958333
576.3319999997912,369.4540000001325,348.00000151153654,39740.2949189815
576.4429999995118,369.56499999984953,349.9999975785613,39740.2949421296
576.4429999995118,369.56499999984953,352.00000181794167,39740.2949652778
576.5539999992307,369.3429999996224,353.99999788496643,39740.2949884259
576.7759999986702,369.0099999996746,356.0000021243468,39740.2950115741
576.8869999999679,368.78800000023693,357.99999819137156,39740.2950347222
576.9979999996885,368.56600000000617,360.0000024307519,39740.2950578704
577.1089999994074,368.34399999977904,361.9999984977767,39740.2950810185
577.219999999128,368.2330000000584,364.00000273715705,39740.2951041667
577.3309999988469,368.01099999983126,365.9999988041818,39740.2951273148
577.4419999985676,367.67799999988347,368.0000030435622,39740.295150463
578.4409999991985,365.79099999991377,369.99999911058694,39740.2951736111
580.9939999990638,364.90299999979106,372.00000397861004,39740.2951967593
584.3239999985435,362.46099999964645,373.99999941699207,39740.2952199074
585.1009999997368,363.68199999971694,376.00000428501517,39740.2952430556
585.6559999999117,362.6829999998736,377.9999997233972,39740.2952662037
587.5429999998796,358.46500000026936,380.0000045914203,39740.2952893519
588.5419999989354,357.13299999968876,382.0000000298023,39740.2953125
583.2139999997671,354.24699999987934,383.9999960968271,39740.2953356481
581.7709999986782,352.1379999996825,386.00000033620745,39740.2953587963
579.4399999998313,350.0290000002751,387.9999964032322,39740.2953819444
575.8879999993351,349.1410000001524,390.0000006426126,39740.2954050926
575.9989999990557,346.36600000006,391.99999670963734,39740.2954282407
575.5549999985997,344.36800000036965,394.0000009490177,39740.2954513889
572.22499999912,342.3699999998935,395.99999701604247,39740.295474537
572.3359999988388,339.81700000003184,398.00000125542283,39740.2954976852
570.6709999998875,340.03900000025897,399.9999973224476,39740.2955208333
568.561999998903,338.15200000028926,402.00000156182796,39740.2955439815
568.4509999991824,333.8230000001786,403.9999976288527,39740.2955671296
568.4509999991824,331.6030000002611,406.0000018682331,39740.2955902778
568.7839999999196,327.8290000003253,407.99999793525785,39740.2956134259
567.3409999988307,327.38499999987107,410.0000021746382,39740.2956365741
564.1219999990717,325.27599999967424,411.999998241663,39740.2956597222
563.0119999987182,324.1660000001102,414.00000248104334,39740.2956828704
560.9029999993109,322.5010000003713,415.9999985480681,39740.2957060185
557.7949999992707,320.5029999998951,418.00000278744847,39740.2957291667
555.9079999993028,318.6159999999254,419.99999885447323,39740.2957523148
549.6919999992224,314.0650000003734,422.0000030938536,39740.295775463
546.5839999991822,311.9560000001766,423.99999916087836,39740.2957986111
544.0309999993187,309.5140000000356,426.0000034002587,39740.2958217593
540.4789999988225,306.0730000000476,427.9999994672835,39740.2958449074
539.0359999993107,303.74199999962,430.00000370666385,39740.2958680556
538.3699999994151,303.40899999967223,431.9999997736886,39740.2958912037
537.5929999997988,302.1880000003912,434.000004013069,39740.2959143519
535.5949999985351,299.4130000002988,436.00000008009374,39740.2959375
532.4869999984949,295.1949999999051,437.9999961471185,39740.2959606481
529.267999998734,292.4199999998127,440.00000038649887,39740.2959837963
525.3829999990776,290.86599999979444,441.99999645352364,39740.2960069444
522.2749999990392,289.5340000000033,444.000000692904,39740.2960300926
520.4989999987902,288.64599999987695,445.99999675992876,39740.2960532407
520.2769999993507,288.97899999982474,448.0000009993091,39740.2960763889
518.1679999999433,287.9799999999814,449.9999970663339,39740.296099537
515.8369999995193,285.64900000034686,452.00000130571425,39740.2961226852
514.0609999992703,285.42700000011973,453.999997372739,39740.2961458333
513.283999999654,285.20499999988897,456.0000016121194,39740.2961689815
513.0619999986375,286.31500000024243,457.99999767914414,39740.2961921296
512.3959999987419,285.87099999978454,460.0000019185245,39740.2962152778
509.39899999999943,283.6509999998707,461.99999798554927,39740.2962384259
506.51299999939874,282.9849999999751,464.00000222492963,39740.2962615741
505.4029999990453,281.6530000001803,465.9999982919544,39740.2962847222
505.51399999876594,282.0969999998488,468.00000253133476,39740.2963078704
505.06999999988693,283.4289999996399,469.9999985983595,39740.2963310185
504.5149999997102,281.763999999901,472.0000028377399,39740.2963541667
502.40599999872575,283.4289999996399,473.99999890476465,39740.2963773148
498.7429999985088,283.76200000037716,476.000003144145,39740.296400463
495.63499999847045,285.98200000029465,477.9999992111698,39740.2964236111
494.52499999969405,288.64599999987695,480.00000345055014,39740.2964467593
491.749999998814,289.8669999999511,481.9999995175749,39740.2964699074
487.6429999997181,289.2010000000555,484.00000375695527,39740.2964930556
483.8689999997823,287.20300000036514,485.99999982398003,39740.2965162037
483.20299999988674,285.20499999988897,488.0000040633604,39740.2965393519
480.98299999918163,284.8719999999412,490.00000013038516,39740.2965625
479.2069999989344,286.0930000000153,491.9999961974099,39740.2965856481
475.98799999917355,286.31500000024243,494.0000004367903,39740.2966087963
473.2129999998706,285.53799999983676,495.99999650381505,39740.2966319444
470.1049999998304,285.42700000011973,498.0000007431954,39740.2966550926
473.54599999902894,271.5519999996577,503.00000379793346,39740.2987152778
598.5319999989515,348.03099999979895,508.0000068526715,39740.3324884259
589.9850000000242,353.358999999753,510.0000117206946,39740.3325115741
587.5429999998796,358.46500000026936,512.0000071590766,39740.3325347222
586.7659999986863,362.90500000010434,514.0000120270997,39740.3325578704
582.325999998855,367.9000000001106,516.0000074654818,39740.3325810185
577.6639999995841,364.68100000034974,518.0000123335049,39740.3326041667
577.219999999128,369.23199999990175,520.0000077718869,39740.3326273148
575.443999998879,371.67400000004636,523.0000059586018,39740.332662037
579.8839999987104,376.1139999998777,525.0000108266249,39740.3326851852
580.2169999994476,377.4459999996725,527.000006265007,39740.3327083333
580.4389999988871,373.56100000001607,529.0000111330301,39740.3327314815
581.1049999987827,376.1139999998777,531.0000065714121,39740.3327546296
581.5489999992387,377.6679999998996,533.0000114394352,39740.3327777778
581.3269999997992,378.7780000002531,535.0000068778172,39740.3328009259
583.8799999996645,378.0009999998474,537.0000117458403,39740.3328240741
584.101999999104,379.2219999999179,539.0000071842223,39740.3328472222
584.3239999985435,381.55300000034185,541.0000120522454,39740.3328703704
585.2119999994557,383.32899999980145,543.0000074906275,39740.3328935185
586.0999999987907,385.54899999971894,545.0000123586506,39740.3329166667
586.5439999992468,387.2140000002473,547.0000077970326,39740.3329398148
586.2109999985114,387.8800000001429,549.0000126650557,39740.332962963
575.7769999996162,392.4309999996949,551.0000081034377,39740.3329861111
577.4419999985676,394.4290000001711,553.0000129714608,39740.3330092593
577.774999999303,397.7589999996526,555.0000084098428,39740.3330324074
578.8849999996564,400.20099999979357,557.000013277866,39740.3330555556
581.2159999985033,399.64599999961865,559.000008716248,39740.3330787037
583.5469999989273,400.97800000019924,561.0000135842711,39740.3331018519
582.8809999990317,402.08799999976327,563.0000090226531,39740.333125
582.325999998855,402.86500000016895,565.0000050896779,39740.3331481481
581.2159999985033,404.752000000135,567.0000093290582,39740.3331712963
582.2149999991361,406.6390000001047,569.000005396083,39740.3331944444
581.9929999996966,407.6379999999481,571.0000096354634,39740.3332175926
583.5469999989273,410.74599999998827,573.0000057024881,39740.3332407407
581.9929999996966,410.4130000000405,575.0000099418685,39740.3332638889
582.769999999311,412.30000000000655,577.0000060088933,39740.333287037
583.4359999992066,414.4090000002034,579.0000102482736,39740.3333101852
584.8789999987184,418.0719999996327,581.0000063152984,39740.3333333333
585.6559999999117,422.0679999997956,583.0000105546787,39740.3333564815
586.0999999987907,422.40099999974336,585.0000066217035,39740.3333796296
585.2119999994557,425.3980000000629,587.0000108610839,39740.3334027778
585.3229999991745,427.39599999975326,589.0000069281086,39740.3334259259
583.9909999993833,430.060000000125,591.0000117961317,39740.3334490741
584.6569999992789,432.0579999998117,593.0000072345138,39740.3334722222
585.3229999991745,433.0569999996551,595.0000121025369,39740.3334953704
585.8779999993512,436.0539999999746,597.0000075409189,39740.3335185185
585.6559999999117,437.27500000004875,599.000012408942,39740.3335416667
585.7669999996324,440.2720000003683,601.000007847324,39740.3335648148
583.9909999993833,438.829000000067,603.0000127153471,39740.333587963
585.2119999994557,440.71600000003673,605.0000081537291,39740.3336111111
585.9889999990719,441.9370000001072,607.0000130217522,39740.3336342593
584.9900000000162,443.37999999961903,609.0000084601343,39740.3336574074
584.101999999104,444.60099999969316,611.0000133281574,39740.3336805556
583.5469999989273,446.0439999999908,613.0000087665394,39740.3337037037
583.4359999992066,448.70800000036616,615.0000136345625,39740.3337268519
581.1049999987827,448.3749999996289,617.0000090729445,39740.33375
581.2159999985033,450.26200000038443,619.0000051399693,39740.3337731481
581.6599999989594,453.0369999996874,621.0000093793496,39740.3337962963
581.5489999992387,454.7020000002158,623.0000054463744,39740.3338194444
579.8839999987104,458.6980000003823,625.0000096857548,39740.3338425926
580.6609999999037,461.3619999999646,627.0000057527795,39740.3338657407
580.6609999999037,463.13800000021365,629.0000099921599,39740.3338888889
581.1049999987827,464.4700000000048,631.0000060591847,39740.333912037
581.7709999986782,466.13499999974374,633.000010298565,39740.3339351852
580.2169999994476,468.687999999609,635.0000063655898,39740.3339583333
580.6609999999037,470.3530000001374,637.0000106049702,39740.3339814815
581.1049999987827,474.3490000003003,639.0000066719949,39740.3340046296
582.8809999990317,476.5690000002178,641.0000109113753,39740.3340277778
585.3229999991745,478.12300000023606,643.0000069784,39740.3340509259
586.9879999997047,479.89899999969566,645.0000112177804,39740.3340740741
588.5419999989354,480.23199999964345,647.0000072848052,39740.3340972222
588.2089999997752,481.0090000000491,649.0000115241855,39740.3341203704
588.2089999997752,485.005000000212,651.0000075912103,39740.3341435185
588.3199999994958,487.44700000035664,653.0000118305907,39740.3341666667
588.4309999992147,488.33499999969354,655.0000078976154,39740.3341898148
587.5429999998796,489.8889999997118,657.0000121369958,39740.334212963
587.4319999985837,492.44200000036653,659.0000082040206,39740.3342361111
586.5439999992468,493.9960000003848,661.0000130720437,39740.3342592593
585.2119999994557,495.32800000017596,663.0000085104257,39740.3342824074
584.4349999998394,500.21199999967575,665.0000133784488,39740.3343055556
584.4349999998394,503.9859999996115,667.0000088168308,39740.3343287037
584.101999999104,505.4289999999128,669.0000136848539,39740.3343518519
583.5469999989273,505.9840000000877,671.0000091232359,39740.334375
583.8799999996645,507.8710000000574,673.0000051902607,39740.3343981481
585.3229999991745,508.9809999996214,675.0000094296411,39740.3344212963
583.4359999992066,512.7550000003466,677.0000054966658,39740.3344444444
583.7689999999438,514.1979999998584,679.0000097360462,39740.3344675926
583.9909999993833,515.5299999996496,681.000005803071,39740.3344907407
584.101999999104,517.195000000178,683.0000100424513,39740.3345138889
584.4349999998394,519.4150000000918,685.0000061094761,39740.334537037
590.98399999908,517.0839999996679,687.0000103488564,39740.3345601852
591.2059999985195,519.1929999998647,689.0000064158812,39740.3345833333
592.2049999991523,521.0799999998344,691.0000106552616,39740.3346064815
591.9829999997128,523.632999999696,693.0000067222863,39740.3346296296
592.9819999987667,526.5190000002985,695.0000109616667,39740.3346527778
591.3169999998154,529.294000000391,697.0000070286915,39740.3346759259
589.9850000000242,531.8470000002526,699.0000112680718,39740.3346990741
590.3179999991844,533.2899999997644,701.0000073350966,39740.3347222222
589.5409999995682,535.5099999996819,703.000011574477,39740.3347453704
586.5439999992468,539.6170000003549,705.0000076415017,39740.3347685185
586.2109999985114,541.9479999999894,707.0000118808821,39740.3347916667
585.5449999986158,543.7240000002384,709.0000079479069,39740.3348148148
585.4339999988952,546.7209999997685,711.0000121872872,39740.334837963
585.7669999996324,548.8299999999654,713.000008254312,39740.3348611111
584.5459999995601,551.6050000000578,715.0000124936923,39740.3348842593
584.4349999998394,554.9350000003251,717.0000085607171,39740.3349074074
584.4349999998394,557.709999999628,719.0000128000975,39740.3349305556
583.5469999989273,560.1519999997727,721.0000088671222,39740.3349537037
583.9909999993833,562.0389999997424,723.0000131065026,39740.3349768519
583.7689999999438,565.0360000000619,725.0000091735274,39740.335
583.5469999989273,569.4759999998932,727.0000052405521,39740.3350231481
587.320999998863,569.1429999999455,729.0000094799325,39740.3350462963
590.6509999999198,569.1429999999455,731.0000055469573,39740.3350694444
594.0919999991202,569.1429999999455,733.0000097863376,39740.3350925926
598.309999999512,569.3650000001726,735.0000058533624,39740.3351157407
599.5309999995843,569.9200000003511,737.0000100927427,39740.3351388889
601.084999998815,569.808999999841,739.0000061597675,39740.335162037
602.9719999987828,569.0320000002248,741.0000103991479,39740.3351851852
604.5259999995924,569.0320000002248,743.0000064661726,39740.3352083333
605.635999999944,568.699000000277,745.000010705553,39740.3352314815
608.6329999986865,568.1440000001021,747.0000067725778,39740.3352546296
611.0749999988311,567.8110000001543,749.0000110119581,39740.3352777778
613.9609999994318,567.921999999875,751.0000070789829,39740.3353009259
617.5129999999281,567.1450000002587,753.0000113183632,39740.3353240741
621.7309999987428,565.9240000001846,755.000007385388,39740.3353472222
623.950999999448,566.2570000001324,757.0000116247684,39740.3353703704
627.7249999993837,564.8139999998348,759.0000076917931,39740.3353935185
631.27699999988,565.258000000289,761.0000119311735,39740.3354166667
635.1619999995364,566.7009999998008,763.0000079981983,39740.3354398148
637.8259999991205,566.367999999853,765.0000122375786,39740.335462963
640.1569999995445,566.1459999996259,767.0000083046034,39740.3354861111
642.8209999991286,564.9250000003412,769.0000125439838,39740.3355092593
644.5969999993758,565.3690000000097,771.0000086110085,39740.3355324074
648.5929999987511,564.5920000003935,773.0000128503889,39740.3355555556
651.5899999990725,564.9250000003412,775.0000089174137,39740.3355787037
654.4759999996731,564.5920000003935,777.000013156794,39740.3356018519
656.1409999986245,565.1469999997826,779.0000092238188,39740.335625
656.0299999989038,568.0330000003814,781.0000052908435,39740.3356481481
660.5809999984558,567.6999999996442,783.0000095302239,39740.3356712963
664.4659999996893,568.699000000277,785.0000055972487,39740.3356944444
669.0169999992413,568.3660000003292,787.000009836629,39740.3357175926
671.1259999986487,567.8110000001543,789.0000059036538,39740.3357407407
672.9019999988959,568.8099999999977,791.0000101430342,39740.3357638889
675.7879999994966,568.4770000000499,793.0000062100589,39740.335787037
678.8959999995368,566.2570000001324,795.0000104494393,39740.3358101852
682.003999999577,565.7019999999575,797.000006516464,39740.3358333333
684.8899999986006,565.3690000000097,799.0000107558444,39740.3358564815
686.8879999998662,565.3690000000097,801.0000068228692,39740.3358796296
691.2169999999769,564.8139999998348,803.0000110622495,39740.3359027778
692.5489999997699,566.1459999996259,805.0000071292743,39740.3359259259
694.3250000000171,568.2549999998228,807.0000113686547,39740.3359490741
695.8789999992496,568.5879999997705,809.0000074356794,39740.3359722222
701.0959999986972,569.0320000002248,811.0000116750598,39740.3359953704
703.53799999884,568.5879999997705,813.0000077420846,39740.3360185185
705.5359999985285,567.5889999999272,815.0000119814649,39740.3360416667
709.1989999987454,566.2570000001324,817.0000080484897,39740.3360648148
711.9739999996254,564.7030000001141,819.00001228787,39740.336087963
716.0809999987214,564.7030000001141,821.0000083548948,39740.3361111111
723.9619999993301,565.1469999997826,823.0000125942752,39740.3361342593
727.7359999992659,564.7030000001141,825.0000086613,39740.3361574074
737.5039999998426,564.9250000003412,827.0000129006803,39740.3361805556
740.2789999991455,563.9259999997084,829.0000089677051,39740.3362037037
743.1649999997462,563.2599999998129,831.0000050347298,39740.3362268518
746.0509999987698,562.8160000001444,833.0000092741102,39740.33625
748.6039999986333,562.0389999997424,835.000005341135,39740.3362731481
750.2689999991617,561.3729999998468,837.0000095805153,39740.3362962963
753.0439999984646,561.7059999997946,839.0000056475401,39740.3363194444
754.8199999987137,561.5950000000739,841.0000098869205,39740.3363425926
757.0399999994188,562.4830000001966,843.0000059539452,39740.3363657407
758.9269999993867,562.4830000001966,845.0000101933256,39740.3363888889
760.5919999999151,562.704999999638,847.0000062603503,39740.336412037
762.0349999994269,563.0380000003752,849.0000104997307,39740.3364351852
764.6989999990092,561.817000000301,851.0000065667555,39740.3364583333
766.2529999998187,561.817000000301,853.0000108061358,39740.3364814815
766.9189999997143,562.9269999998651,855.0000068731606,39740.3365046296
768.1399999997866,563.1490000000922,857.000011112541,39740.3365277778
771.1369999985291,561.9280000000217,859.0000071795657,39740.3365509259
771.8030000000035,564.480999999887,861.0000114189461,39740.3365740741
774.2449999985693,564.2589999996562,863.0000074859709,39740.3365972222
775.3549999989227,566.1459999996259,865.0000117253512,39740.3366203704
777.4639999999072,565.9240000001846,867.000007792376,39740.3366435185
779.7949999987541,566.1459999996259,869.0000120317563,39740.3366666667
781.2379999998429,566.1459999996259,871.0000080987811,39740.3366898148
783.4579999989692,566.367999999853,873.0000123381615,39740.336712963
787.5649999996422,566.0349999999053,875.0000084051862,39740.3367361111
791.3389999995779,565.8129999996781,877.0000126445666,39740.3367592593
793.6700000000037,564.9250000003412,879.0000087115914,39740.3367824074
795.2239999992344,564.480999999887,881.0000129509717,39740.3368055556
796.9999999994834,566.367999999853,883.0000090179965,39740.3368287037
797.1109999992022,566.4790000003632,885.0000044563785,39740.3368518518
797.2219999989229,566.812000000311,887.0000093244016,39740.336875
