sensor_id,mule_id,interaction_time,interaction_duration
207,2,243.0,2.2
319,2,246.4,16.7
178,2,256.5,17.0
319,2,268.5,8.200000000000001
319,2,286.40000000000003,27.400000000000002
178,2,299.6,3300.4
957,2,312.90000000000003,3287.1
375,3,0.0,1.5
970,3,0.0,4.5
950,3,4.3,4.7
494,3,16.1,1.3
617,3,16.0,4.2
906,3,19.200000000000003,1.6
611,3,21.3,3.0
540,3,20.3,4.3
705,3,20.0,14.100000000000001
949,3,22.900000000000002,12.0
136,3,20.900000000000002,15.4
458,3,35.9,1.1
458,3,53.300000000000004,9.700000000000001
652,3,36.4,32.1
359,3,68.3,2.2
330,3,73.10000000000001,7.1000000000000005
612,3,77.80000000000001,5.4
330,3,89.4,0.8
330,3,94.0,1.0
652,3,98.30000000000001,3.9000000000000004
612,3,84.4,35.5
487,3,123.5,11.600000000000001
372,3,123.9,11.600000000000001
714,3,133.8,5.9
567,3,168.10000000000002,1.8
829,3,189.5,6.1000000000000005
581,3,204.9,12.100000000000001
581,3,220.70000000000002,9.1
694,3,233.20000000000002,3.3000000000000003
581,3,230.60000000000002,7.300000000000001
193,3,256.5,1.6
341,3,248.4,12.5
193,3,263.2,7.6000000000000005
341,3,262.6,8.8
694,3,275.5,2.7
581,3,276.2,34.800000000000004
694,3,308.0,13.4
694,3,334.8,6.1000000000000005
694,3,346.0,11.4
581,3,339.3,20.5
361,3,369.40000000000003,5.0
829,3,363.90000000000003,14.3
361,3,380.5,8.9
829,3,389.70000000000005,14.0
829,3,409.5,1.8
361,3,402.0,12.100000000000001
829,3,414.0,11.8
193,3,433.0,3.4000000000000004
341,3,430.6,6.2
729,3,436.1,6.6000000000000005
341,3,440.40000000000003,9.200000000000001
341,3,450.6,4.800000000000001
193,3,458.8,4.4
341,3,457.20000000000005,6.9
829,3,467.6,17.900000000000002
361,3,478.5,10.700000000000001
829,3,494.90000000000003,11.200000000000001
361,3,503.70000000000005,13.600000000000001
829,3,512.3000000000001,9.3
729,3,524.8000000000001,14.5
817,3,539.4,4.1000000000000005
314,3,540.5,5.5
40,3,539.8000000000001,9.4
841,3,549.3000000000001,3.4000000000000004
239,3,551.4,7.0
841,3,571.6,1.1
239,3,567.4,9.600000000000001
841,3,602.0,0.7000000000000001
239,3,578.7,3021.3
984,4,0.0,3.0
376,4,2.5,4.1000000000000005
376,4,9.200000000000001,2.1
984,4,6.800000000000001,5.4
512,4,13.100000000000001,4.0
889,4,12.8,4.800000000000001
75,4,12.4,9.9
75,4,22.8,0.9
75,4,25.5,7.7
512,4,27.6,97.10000000000001
75,4,131.5,13.100000000000001
512,4,128.5,21.3
889,4,27.0,123.0
489,4,32.7,122.10000000000001
489,4,156.0,3.9000000000000004
33,4,149.9,12.700000000000001
533,4,163.5,1.1
795,4,150.1,17.3
33,4,165.4,2.3000000000000003
489,4,166.5,36.800000000000004
75,4,198.8,7.5
489,4,205.4,17.400000000000002
489,4,224.70000000000002,9.700000000000001
75,4,207.60000000000002,38.800000000000004
489,4,237.10000000000002,33.6
512,4,167.8,114.2
889,4,167.70000000000002,114.9
75,4,263.90000000000003,19.1
332,4,300.5,0.8
332,4,319.6,0.7000000000000001
332,4,333.3,0.30000000000000004
332,4,340.40000000000003,4.1000000000000005
332,4,362.1,1.1
904,4,368.5,6.6000000000000005
904,4,377.1,9.3
904,4,392.1,9.1
904,4,408.8,5.7
904,4,432.6,1.1
904,4,446.8,6.0
904,4,469.6,1.9000000000000001
904,4,475.1,2.5
904,4,489.90000000000003,9.5
904,4,515.7,4.9
904,4,537.3000000000001,8.4
904,4,551.9,3.7
904,4,556.4,2.7
904,4,561.4,24.200000000000003
4,4,627.9000000000001,2.8000000000000003
519,4,630.6,3.8000000000000003
122,4,641.8000000000001,2.4000000000000004
122,4,651.4000000000001,4.0
720,4,655.8000000000001,6.800000000000001
845,4,653.8000000000001,11.5
6,4,657.0,9.9
437,4,663.8000000000001,4.5
420,4,663.9000000000001,4.7
946,4,685.2,2.0
595,4,690.3000000000001,1.4000000000000001
46,4,686.1,6.300000000000001
46,4,698.6,0.1
946,4,689.8000000000001,10.4
946,4,707.8000000000001,2.6
46,4,709.0,4.7
405,4,710.6,4.0
109,4,714.6,6.1000000000000005
343,4,721.6,4.1000000000000005
536,4,723.7,2.0
789,4,725.4000000000001,2.2
811,4,726.7,2.9000000000000004
798,4,729.4000000000001,11.3
548,4,741.8000000000001,1.3
27,4,786.0,1.7000000000000002
459,4,783.5,7.300000000000001
363,4,794.2,11.100000000000001
363,4,806.4000000000001,11.4
369,4,822.2,7.2
854,4,823.3000000000001,6.4
277,4,830.0,3.7
95,4,833.0,3.0
854,4,834.2,4.1000000000000005
369,4,836.8000000000001,2.0
277,4,840.7,2.7
369,4,844.0,1.2000000000000002
369,4,846.6,0.9
95,4,848.5,0.7000000000000001
854,4,844.3000000000001,5.800000000000001
0,4,849.1,1.4000000000000001
416,4,854.8000000000001,3.8000000000000003
0,4,858.2,2.4000000000000004
854,4,859.2,2.9000000000000004
277,4,862.6,4.4
369,4,868.4000000000001,3.1
95,4,872.3000000000001,2.0
854,4,867.3000000000001,8.3
369,4,875.9000000000001,5.0
854,4,876.9000000000001,4.3
277,4,881.4000000000001,2.3000000000000003
369,4,883.9000000000001,2.1
924,4,885.9000000000001,2.1
369,4,887.6,2.2
854,4,884.2,6.2
95,4,890.4000000000001,0.9
277,4,890.6,3.2
363,4,895.9000000000001,6.4
363,4,903.8000000000001,8.700000000000001
363,4,914.8000000000001,2.9000000000000004
363,4,922.3000000000001,1.0
363,4,929.1,6.5
363,4,939.2,7.4
363,4,950.2,2649.8
357,5,1.1,6.1000000000000005
357,5,8.9,2.0
429,5,14.4,12.700000000000001
429,5,28.0,10.600000000000001
851,5,40.300000000000004,3.5
429,5,47.300000000000004,2.5
429,5,53.0,7.1000000000000005
117,5,63.6,5.9
159,5,69.60000000000001,1.9000000000000001
159,5,75.5,2.6
391,5,76.60000000000001,3.8000000000000003
159,5,79.4,2.4000000000000004
745,5,69.10000000000001,13.600000000000001
745,5,84.10000000000001,2.2
388,5,86.30000000000001,6.9
745,5,93.5,5.2
745,5,100.60000000000001,0.8
851,5,96.7,5.5
388,5,102.7,6.300000000000001
500,5,110.80000000000001,1.4000000000000001
391,5,109.7,3.2
159,5,109.80000000000001,4.0
391,5,114.60000000000001,0.7000000000000001
745,5,109.0,6.5
388,5,116.30000000000001,8.9
572,5,131.70000000000002,1.7000000000000002
378,5,142.70000000000002,1.3
378,5,147.3,1.0
572,5,140.1,13.8
197,5,141.4,12.700000000000001
41,5,167.3,1.7000000000000002
118,5,158.4,14.200000000000001
61,5,182.3,2.2
162,5,182.70000000000002,1.8
205,5,183.8,2.1
205,5,189.20000000000002,12.5
118,5,209.60000000000002,3.6
41,5,212.9,1.5
111,5,214.70000000000002,0.2
783,5,213.4,2.0
282,5,213.4,2.1
118,5,215.9,2.0
41,5,217.3,8.700000000000001
111,5,226.0,1.3
282,5,218.10000000000002,11.200000000000001
783,5,218.0,11.5
41,5,227.5,3.2
118,5,229.8,2.3000000000000003
865,5,232.70000000000002,8.5
118,5,249.0,5.1000000000000005
41,5,257.1,0.5
118,5,256.6,6.6000000000000005
41,5,264.1,1.7000000000000002
111,5,265.90000000000003,0.7000000000000001
282,5,263.90000000000003,3.8000000000000003
783,5,263.90000000000003,4.2
265,5,267.2,2.5
717,5,269.40000000000003,5.0
137,5,274.3,1.5
620,5,275.5,24.3
717,5,316.3,1.3
265,5,316.6,2.0
125,5,319.20000000000005,3.1
265,5,322.6,1.6
125,5,324.5,4.9
64,5,335.0,3.3000000000000003
544,5,341.5,27.3
808,5,342.90000000000003,31.900000000000002
544,5,371.6,3.2
872,5,378.20000000000005,2.2
872,5,393.3,4.4
872,5,415.90000000000003,0.7000000000000001
872,5,447.8,0.5
872,5,458.0,4.5
485,5,374.90000000000003,117.10000000000001
485,5,493.0,12.200000000000001
485,5,507.20000000000005,36.9
485,5,545.8000000000001,8.0
877,5,371.40000000000003,186.4
485,5,561.7,17.0
872,5,588.4,0.8
872,5,612.5,1.1
485,5,581.9,38.2
485,5,621.2,2.6
872,5,637.6,0.2
872,5,641.3000000000001,1.8
485,5,629.6,15.4
872,5,658.9000000000001,6.7
872,5,667.3000000000001,2.4000000000000004
485,5,648.3000000000001,35.1
485,5,683.8000000000001,2.9000000000000004
872,5,705.4000000000001,1.3
872,5,718.9000000000001,0.4
485,5,687.2,53.7
872,5,780.2,3.3000000000000003
872,5,793.6,1.1
872,5,803.5,1.0
485,5,748.0,61.300000000000004
877,5,559.0,272.40000000000003
877,5,832.2,3.9000000000000004
872,5,872.4000000000001,3.6
485,5,843.9000000000001,35.6
872,5,889.2,1.9000000000000001
485,5,882.5,16.7
872,5,909.6,2.6
872,5,934.4000000000001,5.5
485,5,900.1,46.6
872,5,967.5,2.2
485,5,955.2,33.4
872,5,1004.6,2.4000000000000004
485,5,992.1,25.3
485,5,1018.1,3.2
872,5,1037.7,4.800000000000001
872,5,1061.9,1.1
531,5,374.8,3225.2
877,5,838.5,2761.5
485,5,1024.8,2575.2
250,6,10.8,16.1
236,6,2.6,25.3
645,6,53.6,5.800000000000001
645,6,67.3,2.2
645,6,76.5,12.0
816,6,82.5,11.100000000000001
816,6,107.80000000000001,11.4
354,6,82.80000000000001,49.900000000000006
354,6,139.0,1.0
114,6,146.3,10.5
563,6,162.8,5.0
563,6,170.70000000000002,3.7
563,6,179.3,10.5
563,6,200.10000000000002,3.5
354,6,251.9,8.0
812,6,347.1,5.4
897,6,347.40000000000003,6.5
290,6,364.40000000000003,2.1
897,6,379.8,7.6000000000000005
812,6,383.20000000000005,4.3
812,6,393.0,19.200000000000003
897,6,393.20000000000005,19.200000000000003
444,6,414.3,1.9000000000000001
444,6,436.40000000000003,5.0
290,6,449.1,5.5
812,6,458.5,12.8
897,6,457.5,3142.5
789,7,0.0,4.6000000000000005
811,7,0.0,4.800000000000001
410,7,4.1000000000000005,4.5
340,7,15.0,6.5
811,7,23.5,2.3000000000000003
340,7,38.800000000000004,3.7
789,7,8.1,37.7
811,7,45.0,1.3
410,7,45.5,6.800000000000001
27,7,64.3,3.1
410,7,69.9,6.5
811,7,74.7,11.200000000000001
811,7,87.80000000000001,4.9
798,7,104.80000000000001,4.5
22,7,112.4,2.5
927,7,113.30000000000001,2.0
22,7,122.30000000000001,4.9
22,7,128.1,2.4000000000000004
811,7,136.8,3.4000000000000004
798,7,139.9,3.4000000000000004
22,7,154.4,7.800000000000001
927,7,148.4,14.200000000000001
798,7,168.70000000000002,2.9000000000000004
22,7,190.8,1.4000000000000001
927,7,190.0,3.5
318,7,217.0,11.700000000000001
838,7,218.0,28.200000000000003
775,7,249.20000000000002,10.200000000000001
318,7,266.1,23.3
838,7,261.5,31.900000000000002
368,7,329.40000000000003,4.9
60,7,337.20000000000005,1.8
775,7,295.90000000000003,53.1
838,7,351.6,7.300000000000001
60,7,363.40000000000003,5.800000000000001
775,7,362.5,3237.5
117,8,0.0,5.5
851,8,7.9,6.1000000000000005
403,8,13.200000000000001,10.0
943,8,69.10000000000001,8.5
943,8,82.60000000000001,3.1
147,8,67.7,21.3
147,8,95.5,8.200000000000001
704,8,65.7,40.6
403,8,220.20000000000002,5.800000000000001
572,8,229.60000000000002,3.1
572,8,237.9,4.800000000000001
197,8,240.10000000000002,3.8000000000000003
118,8,248.0,5.4
118,8,255.10000000000002,3.8000000000000003
118,8,260.2,4.0
41,8,263.3,5.0
783,8,264.40000000000003,5.800000000000001
282,8,264.6,5.800000000000001
282,8,273.8,9.1
783,8,273.8,9.4
41,8,273.90000000000003,10.5
41,8,288.2,4.2
118,8,283.5,9.700000000000001
865,8,293.6,3.4000000000000004
205,8,308.1,3.1
162,8,310.5,5.4
61,8,310.40000000000003,6.0
252,8,312.90000000000003,6.6000000000000005
84,8,321.70000000000005,1.3
732,8,317.3,7.0
252,8,323.1,3.3000000000000003
61,8,324.90000000000003,3.3000000000000003
162,8,325.3,3.7
252,8,339.1,3.5
61,8,336.3,6.800000000000001
162,8,335.5,7.9
399,8,357.3,4.2
598,8,345.1,35.5
194,8,345.90000000000003,38.0
399,8,378.20000000000005,6.300000000000001
11,8,383.20000000000005,20.1
317,8,381.70000000000005,84.4
399,8,464.20000000000005,17.3
399,8,485.90000000000003,14.4
194,8,464.8,43.1
399,8,516.9,1.6
194,8,512.6,8.9
194,8,524.3000000000001,5.5
598,8,466.6,64.0
252,8,538.2,1.4000000000000001
61,8,535.5,6.300000000000001
162,8,534.0,8.5
61,8,548.8000000000001,1.7000000000000002
162,8,548.1,2.8000000000000003
162,8,559.8000000000001,0.8
205,8,549.7,20.8
205,8,577.1,2.2
61,8,579.3000000000001,4.1000000000000005
162,8,578.8000000000001,4.7
205,8,582.3000000000001,9.4
205,8,602.3000000000001,2.1
162,8,604.9,1.0
61,8,604.4,2.3000000000000003
162,8,610.3000000000001,1.9000000000000001
61,8,609.4,3.9000000000000004
252,8,606.1,8.0
84,8,627.8000000000001,4.2
732,8,626.5,7.5
467,8,631.2,6.300000000000001
939,8,635.3000000000001,6.800000000000001
518,8,637.6,5.2
703,8,634.0,9.600000000000001
673,8,642.8000000000001,5.4
518,8,647.3000000000001,3.5
939,8,649.0,3.5
703,8,648.4000000000001,5.300000000000001
467,8,651.0,2949.0
732,8,653.6,2946.4
375,9,7.4,3.7
970,9,7.4,4.6000000000000005
950,9,11.700000000000001,1.9000000000000001
263,9,12.200000000000001,3.0
617,9,17.7,4.2
617,9,29.1,0.5
494,9,34.2,4.5
471,9,39.400000000000006,3.9000000000000004
906,9,42.5,1.2000000000000002
617,9,33.7,11.8
611,9,45.2,2.3000000000000003
611,9,49.1,5.300000000000001
540,9,45.5,9.5
705,9,44.1,11.600000000000001
949,9,54.400000000000006,3.5
540,9,61.5,2.8000000000000003
611,9,62.7,2.4000000000000004
705,9,60.2,5.9
949,9,59.1,8.1
136,9,47.300000000000004,25.0
458,9,70.2,2.1
242,9,71.0,2.5
210,9,76.3,1.8
762,9,81.10000000000001,18.1
128,9,99.10000000000001,1.8
988,9,102.0,1.5
400,9,100.80000000000001,2.9000000000000004
988,9,108.0,2.8000000000000003
400,9,107.0,5.800000000000001
988,9,120.5,1.6
400,9,118.0,4.5
464,9,124.10000000000001,1.6
464,9,125.9,3.4000000000000004
128,9,129.4,1.8
400,9,131.20000000000002,7.0
464,9,139.1,5.300000000000001
464,9,149.6,3.3000000000000003
417,9,177.70000000000002,13.3
344,9,176.5,15.200000000000001
344,9,202.0,1.9000000000000001
417,9,202.70000000000002,4.6000000000000005
344,9,205.20000000000002,4.7
181,9,208.3,2.8000000000000003
344,9,211.4,4.6000000000000005
417,9,215.10000000000002,3.1
417,9,221.9,4.4
344,9,230.0,0.7000000000000001
181,9,229.9,1.5
708,9,236.8,1.5
19,9,237.10000000000002,1.2000000000000002
464,9,247.3,1.9000000000000001
400,9,250.8,2.5
464,9,254.9,1.2000000000000002
988,9,261.7,2.0
988,9,263.8,7.7
180,9,281.5,7.9
163,9,290.6,2.0
126,9,290.8,1.8
360,9,293.2,4.3
836,9,294.40000000000003,3.9000000000000004
563,9,300.8,2.4000000000000004
563,9,305.8,1.3
360,9,310.20000000000005,2.4000000000000004
836,9,309.40000000000003,4.0
563,9,316.3,4.3
114,9,325.5,0.7000000000000001
907,9,329.6,6.7
858,9,338.90000000000003,2.4000000000000004
647,9,338.5,3.3000000000000003
191,9,342.20000000000005,1.1
191,9,345.90000000000003,2.0
191,9,351.90000000000003,1.3
336,9,354.40000000000003,20.400000000000002
502,9,354.6,20.6
342,9,379.1,2.1
196,9,385.20000000000005,1.9000000000000001
309,9,384.6,3.1
2,9,381.40000000000003,7.6000000000000005
342,9,389.6,4.2
2,9,394.90000000000003,4.2
2,9,404.40000000000003,2.8000000000000003
2,9,409.90000000000003,4.2
124,9,416.70000000000005,0.9
342,9,414.40000000000003,4.5
2,9,419.3,1.0
342,9,420.70000000000005,2.4000000000000004
2,9,423.40000000000003,3.1
72,9,428.1,2.8000000000000003
649,9,427.70000000000005,4.1000000000000005
649,9,432.40000000000003,1.6
695,9,436.1,5.1000000000000005
124,9,433.5,9.5
954,9,454.6,1.7000000000000002
626,9,453.90000000000003,5.4
954,9,456.70000000000005,3.5
715,9,459.1,2.7
776,9,462.0,1.1
715,9,463.3,3.0
626,9,467.0,1.9000000000000001
715,9,473.70000000000005,3.4000000000000004
626,9,476.6,3.2
715,9,479.0,2.2
954,9,475.3,6.0
626,9,480.6,1.1
695,9,483.70000000000005,1.8
124,9,483.40000000000003,4.4
124,9,499.1,1.3
695,9,499.0,3.4000000000000004
342,9,504.1,1.1
695,9,505.6,1.1
124,9,504.8,7.6000000000000005
124,9,522.5,1.0
695,9,522.6,4.1000000000000005
306,9,525.5,2.6
306,9,540.7,1.8
695,9,541.7,3.4000000000000004
124,9,543.1,7.4
695,9,546.8000000000001,3.7
715,9,554.7,5.300000000000001
954,9,556.3000000000001,4.5
954,9,562.0,6.4
626,9,559.6,9.200000000000001
695,9,570.8000000000001,11.3
124,9,570.5,15.600000000000001
124,9,588.4,2.0
342,9,582.8000000000001,11.200000000000001
502,9,602.7,1.4000000000000001
336,9,617.9000000000001,8.4
502,9,617.6,9.0
502,9,629.9000000000001,7.300000000000001
336,9,632.5,4.7
647,9,641.7,1.6
336,9,645.5,21.200000000000003
502,9,645.7,24.6
336,9,674.1,8.9
502,9,672.4000000000001,12.100000000000001
336,9,689.2,4.6000000000000005
502,9,685.4000000000001,8.8
502,9,699.2,1.4000000000000001
342,9,702.7,3.8000000000000003
124,9,704.1,11.8
695,9,708.7,9.8
124,9,716.9000000000001,3.4000000000000004
342,9,719.0,1.5
695,9,720.9000000000001,2.7
124,9,722.1,10.100000000000001
695,9,725.5,13.700000000000001
124,9,737.7,5.1000000000000005
626,9,750.0,2.8000000000000003
715,9,752.8000000000001,3.5
954,9,750.4000000000001,6.800000000000001
954,9,762.7,3.6
715,9,765.5,2.8000000000000003
715,9,779.9000000000001,0.7000000000000001
626,9,780.6,1.6
715,9,781.5,3.8000000000000003
954,9,780.7,6.2
626,9,785.1,2.2
124,9,795.7,1.7000000000000002
124,9,803.4000000000001,10.100000000000001
695,9,804.5,12.200000000000001
954,9,820.6,4.0
626,9,820.3000000000001,4.7
695,9,837.1,0.6000000000000001
124,9,837.2,6.5
124,9,844.1,4.7
695,9,848.5,6.7
124,9,850.1,11.9
342,9,856.2,9.3
124,9,872.1,6.9
342,9,871.2,10.4
502,9,883.0,10.200000000000001
336,9,883.7,9.9
336,9,898.5,3.2
502,9,898.8000000000001,3.7
502,9,903.2,3.7
124,9,911.3000000000001,1.6
695,9,909.8000000000001,3.2
124,9,919.8000000000001,5.9
695,9,919.4000000000001,6.5
124,9,941.6,8.200000000000001
695,9,941.6,16.8
124,9,951.2,7.300000000000001
715,9,961.1,2.0
124,9,967.6,4.2
695,9,968.7,6.9
502,10,0.0,25.5
336,10,1.3,26.1
482,10,46.800000000000004,8.1
191,10,57.800000000000004,5.800000000000001
191,10,68.10000000000001,28.900000000000002
482,10,99.7,1.5
482,10,106.60000000000001,25.400000000000002
482,10,137.20000000000002,15.8
292,10,217.70000000000002,32.7
446,10,215.9,37.1
446,10,257.40000000000003,3342.6
292,10,261.8,3338.2
903,11,0.0,2.2
349,11,7.9,3.6
349,11,12.0,0.4
371,11,10.100000000000001,10.4
349,11,17.5,4.6000000000000005
577,11,22.3,1.3
577,11,24.5,3.5
349,11,28.700000000000003,0.9
868,11,30.900000000000002,2.6
323,11,34.800000000000004,0.6000000000000001
803,11,32.7,2.9000000000000004
69,11,36.5,2.9000000000000004
243,11,35.9,4.0
69,11,42.7,2.4000000000000004
243,11,42.400000000000006,3.0
243,11,48.1,1.5
69,11,47.900000000000006,2.6
243,11,51.400000000000006,6.5
69,11,50.6,7.7
149,11,59.800000000000004,1.9000000000000001
214,11,66.2,0.8
149,11,62.300000000000004,4.800000000000001
303,11,66.3,1.4000000000000001
149,11,75.9,3.2
214,11,76.4,2.9000000000000004
303,11,76.10000000000001,3.8000000000000003
329,11,83.7,12.8
602,11,93.4,3.7
602,11,98.9,1.5
375,11,112.4,2.2
970,11,112.7,2.2
160,11,114.30000000000001,4.2
85,11,117.60000000000001,1.0
756,11,118.10000000000001,2.2
85,11,119.60000000000001,1.8
160,11,119.80000000000001,1.7000000000000002
375,11,121.5,1.7000000000000002
950,11,124.9,0.7000000000000001
970,11,121.2,5.2
263,11,126.4,0.6000000000000001
970,11,129.5,3.6
263,11,133.1,4.1000000000000005
263,11,142.70000000000002,2.5
970,11,145.20000000000002,1.0
202,11,154.0,2.7
837,11,149.0,11.200000000000001
263,11,146.9,13.5
395,11,162.5,1.5
202,11,163.4,0.9
837,11,164.0,1.1
263,11,164.20000000000002,2.4000000000000004
263,11,169.70000000000002,1.8
263,11,173.8,1.6
950,11,174.20000000000002,5.0
263,11,178.3,5.5
950,11,181.9,4.7
263,11,192.5,1.4000000000000001
617,11,197.10000000000002,1.8
617,11,200.10000000000002,0.2
471,11,200.9,1.4000000000000001
395,11,203.10000000000002,2.1
471,11,212.5,4.6000000000000005
617,11,209.0,8.5
906,11,216.8,2.1
833,11,217.8,1.6
248,11,218.10000000000002,1.6
276,11,218.9,1.7000000000000002
94,11,218.8,2.7
218,11,218.9,3.2
298,11,220.70000000000002,5.9
759,11,226.5,1.7000000000000002
543,11,227.0,2.5
543,11,233.60000000000002,2.9000000000000004
8,11,236.4,4.7
846,11,236.9,4.5
206,11,242.4,0.5
212,11,244.10000000000002,1.7000000000000002
8,11,252.10000000000002,1.0
902,11,252.5,0.8
846,11,247.20000000000002,10.9
212,11,258.1,1.8
870,11,260.8,12.3
870,11,273.90000000000003,5.1000000000000005
870,11,280.5,1.3
324,11,282.1,5.1000000000000005
622,11,290.3,0.5
622,11,292.2,0.5
324,11,291.0,5.2
212,11,303.5,5.800000000000001
212,11,310.3,10.0
324,11,321.6,9.8
324,11,333.40000000000003,2.0
870,11,335.90000000000003,1.2000000000000002
324,11,337.40000000000003,8.8
324,11,349.40000000000003,3.7
622,11,352.1,1.8
324,11,361.20000000000005,1.1
870,11,362.5,0.6000000000000001
212,11,363.6,4.2
324,11,368.40000000000003,17.6
622,11,386.90000000000003,0.5
324,11,387.40000000000003,2.3000000000000003
622,11,394.90000000000003,0.9
496,11,401.40000000000003,2.8000000000000003
496,11,411.5,2.6
622,11,415.70000000000005,2.1
324,11,416.20000000000005,9.3
212,11,430.0,1.8
212,11,433.3,7.4
212,11,443.20000000000005,7.800000000000001
324,11,451.70000000000005,3.0
324,11,461.3,5.2
622,11,466.0,0.6000000000000001
496,11,467.5,1.6
622,11,470.40000000000003,1.6
227,11,472.5,2.8000000000000003
431,11,472.70000000000005,3.6
134,11,473.1,3.4000000000000004
487,11,475.40000000000003,4.2
372,11,475.1,5.0
134,11,479.70000000000005,1.0
